imdb_title_id,MPAA_rating,Distributor,boxoffice_link
tt1598822,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1598822/?ref_=bo_se_r_1
tt1366344,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1366344/?ref_=bo_se_r_1
tt1625346,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1625346/?ref_=bo_se_r_1
tt1340800,MPAAR,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt1340800/?ref_=bo_se_r_1
tt1515091,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1515091/?ref_=bo_se_r_1
tt1229238,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1229238/?ref_=bo_se_r_1
tt1615918,MPAAG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1615918/?ref_=bo_se_r_1
tt0983193,MPAAPG,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0983193/?ref_=bo_se_r_1
tt1389137,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1389137/?ref_=bo_se_r_1
tt1568911,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1568911/?ref_=bo_se_r_1
tt1093357,MPAAPG-13,Summit EntertainmentSee full company information,https://www.boxofficemojo.com/title/tt1093357/?ref_=bo_se_r_1
tt0477302,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0477302/?ref_=bo_se_r_1
tt1560985,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1560985/?ref_=bo_se_r_1
tt1524137,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1524137/?ref_=bo_se_r_1
tt0101414,MPAAG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0101414/?ref_=bo_se_r_1
tt1710396,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1710396/?ref_=bo_se_r_1
tt1496025,MPAAR,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt1496025/?ref_=bo_se_r_1
tt0485985,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0485985/?ref_=bo_se_r_1
tt1506999,MPAAR,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt1506999/?ref_=bo_se_r_1
tt1601913,MPAAR,Open Road Films (II)See full company information,https://www.boxofficemojo.com/title/tt1601913/?ref_=bo_se_r_1
tt1598828,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1598828/?ref_=bo_se_r_1
tt1568338,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1568338/?ref_=bo_se_r_1
tt1602098,MPAAR,Roadside AttractionsSee full company information,https://www.boxofficemojo.com/title/tt1602098/?ref_=bo_se_r_1
tt1706593,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1706593/?ref_=bo_se_r_1
tt1596365,MPAAPG-13,CBS FilmsSee full company information,https://www.boxofficemojo.com/title/tt1596365/?ref_=bo_se_r_1
tt1430615,MPAAPG,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1430615/?ref_=bo_se_r_1
tt1599348,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1599348/?ref_=bo_se_r_1
tt1606389,MPAAPG-13,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt1606389/?ref_=bo_se_r_1
tt1397514,MPAAPG,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1397514/?ref_=bo_se_r_1
tt0120915,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0120915/?ref_=bo_se_r_1
tt1596350,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1596350/?ref_=bo_se_r_1
tt1071875,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1071875/?ref_=bo_se_r_1
tt1591479,MPAAR ,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt1591479/?ref_=bo_se_r_1
tt1655460,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1655460/?ref_=bo_se_r_1
tt1838544,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1838544/?ref_=bo_se_r_1
tt1456635,MPAAR,Magnolia PicturesSee full company information,https://www.boxofficemojo.com/title/tt1456635/?ref_=bo_se_r_1
tt1482459,MPAAPG,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1482459/?ref_=bo_se_r_1
tt1636826,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1636826/?ref_=bo_se_r_1
tt0401729,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0401729/?ref_=bo_se_r_1
tt0763831,MPAAPG-13,DreamWorksSee full company information,https://www.boxofficemojo.com/title/tt0763831/?ref_=bo_se_r_1
tt1767382,MPAAR,Open Road Films (II)See full company information,https://www.boxofficemojo.com/title/tt1767382/?ref_=bo_se_r_1
tt1720616,MPAAR,Roadside AttractionsSee full company information,https://www.boxofficemojo.com/title/tt1720616/?ref_=bo_se_r_1
tt1232829,MPAAR ,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1232829/?ref_=bo_se_r_1
tt1702425,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1702425/?ref_=bo_se_r_1
tt1588334,MPAAR,Paramount VantageSee full company information,https://www.boxofficemojo.com/title/tt1588334/?ref_=bo_se_r_1
tt1392170,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1392170/?ref_=bo_se_r_1
tt1899353,MPAAR,Sony Pictures ClassicsSee full company information,https://www.boxofficemojo.com/title/tt1899353/?ref_=bo_se_r_1
tt1646987,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1646987/?ref_=bo_se_r_1
tt1667353,MPAAPG,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt1667353/?ref_=bo_se_r_1
tt1605630,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1605630/?ref_=bo_se_r_1
tt0383010,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0383010/?ref_=bo_se_r_1
tt1259521,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1259521/?ref_=bo_se_r_1
tt1592525,MPAAPG-13,FilmDistrictSee full company information,https://www.boxofficemojo.com/title/tt1592525/?ref_=bo_se_r_1
tt1621045,MPAAPG-13,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt1621045/?ref_=bo_se_r_1
tt1327194,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1327194/?ref_=bo_se_r_1
tt1430626,MPAAPG,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1430626/?ref_=bo_se_r_1
tt1195478,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1195478/?ref_=bo_se_r_1
tt1656190,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1656190/?ref_=bo_se_r_1
tt1486192,MPAAR,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt1486192/?ref_=bo_se_r_1
tt1704573,MPAAPG-13,Millennium EntertainmentSee full company information,https://www.boxofficemojo.com/title/tt1704573/?ref_=bo_se_r_1
tt1412386,MPAAPG-13,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt1412386/?ref_=bo_se_r_1
tt1077368,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1077368/?ref_=bo_se_r_1
tt1645170,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1645170/?ref_=bo_se_r_1
tt1440129,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1440129/?ref_=bo_se_r_1
tt1586265,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1586265/?ref_=bo_se_r_1
tt1409024,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1409024/?ref_=bo_se_r_1
tt1748122,MPAAPG-13,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt1748122/?ref_=bo_se_r_1
tt1991245,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1991245/?ref_=bo_se_r_1
tt1735898,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1735898/?ref_=bo_se_r_1
tt1277953,MPAAPG,DreamWorksSee full company information,https://www.boxofficemojo.com/title/tt1277953/?ref_=bo_se_r_1
tt1446714,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1446714/?ref_=bo_se_r_1
tt1862079,MPAAR,FilmDistrictSee full company information,https://www.boxofficemojo.com/title/tt1862079/?ref_=bo_se_r_1
tt1336608,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1336608/?ref_=bo_se_r_1
tt1232200,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1232200/?ref_=bo_se_r_1
tt1217209,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1217209/?ref_=bo_se_r_1
tt1611224,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1611224/?ref_=bo_se_r_1
tt1859650,MPAAR,Sony Pictures ClassicsSee full company information,https://www.boxofficemojo.com/title/tt1859650/?ref_=bo_se_r_1
tt1307068,MPAAR,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt1307068/?ref_=bo_se_r_1
tt2125435,MPAAPG-13,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt2125435/?ref_=bo_se_r_1
tt1637725,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1637725/?ref_=bo_se_r_1
tt1915581,MPAAR ,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1915581/?ref_=bo_se_r_1
tt2215285,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt2215285/?ref_=bo_se_r_1
tt1716777,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1716777/?ref_=bo_se_r_1
tt0948470,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0948470/?ref_=bo_se_r_1
tt1615065,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1615065/?ref_=bo_se_r_1
tt1667889,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1667889/?ref_=bo_se_r_1
tt1345836,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1345836/?ref_=bo_se_r_1
tt1298649,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1298649/?ref_=bo_se_r_1
tt1800741,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1800741/?ref_=bo_se_r_1
tt1386703,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1386703/?ref_=bo_se_r_1
tt2023453,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt2023453/?ref_=bo_se_r_1
tt1405365,MPAAR,Sony Pictures ClassicsSee full company information,https://www.boxofficemojo.com/title/tt1405365/?ref_=bo_se_r_1
tt1535438,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1535438/?ref_=bo_se_r_1
tt1194173,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1194173/?ref_=bo_se_r_1
tt1790886,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1790886/?ref_=bo_se_r_1
tt1462769,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1462769/?ref_=bo_se_r_1
tt1764651,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1764651/?ref_=bo_se_r_1
tt1623288,MPAAPG,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt1623288/?ref_=bo_se_r_1
tt1876451,MPAAPG-13,TriStar PicturesSee full company information,https://www.boxofficemojo.com/title/tt1876451/?ref_=bo_se_r_1
tt1990314,MPAAPG-13,The Samuel Goldwyn CompanySee full company information,https://www.boxofficemojo.com/title/tt1990314/?ref_=bo_se_r_1
tt2097307,MPAAR,Open Road Films (II)See full company information,https://www.boxofficemojo.com/title/tt2097307/?ref_=bo_se_r_1
tt1547234,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1547234/?ref_=bo_se_r_1
tt1433822,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1433822/?ref_=bo_se_r_1
tt1212450,MPAAR,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt1212450/?ref_=bo_se_r_1
tt0431021,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt0431021/?ref_=bo_se_r_1
tt1840417,MPAAPG-13,CBS FilmsSee full company information,https://www.boxofficemojo.com/title/tt1840417/?ref_=bo_se_r_1
tt1366365,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1366365/?ref_=bo_se_r_1
tt0082971,MPAAPG,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0082971/?ref_=bo_se_r_1
tt1855325,MPAAR,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt1855325/?ref_=bo_se_r_1
tt0266543,MPAAG ,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0266543/?ref_=bo_se_r_1
tt1560747,MPAAR,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt1560747/?ref_=bo_se_r_1
tt1764183,MPAAR,Roadside AttractionsSee full company information,https://www.boxofficemojo.com/title/tt1764183/?ref_=bo_se_r_1
tt2359137,MPAAPG,Rocky Mountain PicturesSee full company information,https://www.boxofficemojo.com/title/tt2359137/?ref_=bo_se_r_1
tt1855199,MPAAR,Open Road Films (II)See full company information,https://www.boxofficemojo.com/title/tt1855199/?ref_=bo_se_r_1
tt2083383,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt2083383/?ref_=bo_se_r_1
tt1582507,MPAAPG-13,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt1582507/?ref_=bo_se_r_1
tt1659337,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1659337/?ref_=bo_se_r_1
tt1343727,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1343727/?ref_=bo_se_r_1
tt0837562,MPAAPG,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt0837562/?ref_=bo_se_r_1
tt1276104,MPAAR,TriStar PicturesSee full company information,https://www.boxofficemojo.com/title/tt1276104/?ref_=bo_se_r_1
tt1981677,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1981677/?ref_=bo_se_r_1
tt1870529,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1870529/?ref_=bo_se_r_1
tt1397280,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1397280/?ref_=bo_se_r_1
tt1142977,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1142977/?ref_=bo_se_r_1
tt1024648,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1024648/?ref_=bo_se_r_1
tt1922777,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1922777/?ref_=bo_se_r_1
tt1648179,MPAAPG,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1648179/?ref_=bo_se_r_1
tt1931533,MPAAR,CBS FilmsSee full company information,https://www.boxofficemojo.com/title/tt1931533/?ref_=bo_se_r_1
tt1985017,MPAAPG-13,Atlas Distribution CompanySee full company information,https://www.boxofficemojo.com/title/tt1985017/?ref_=bo_se_r_1
tt2109184,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt2109184/?ref_=bo_se_r_1
tt1712170,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1712170/?ref_=bo_se_r_1
tt1866249,MPAAR,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt1866249/?ref_=bo_se_r_1
tt1371111,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1371111/?ref_=bo_se_r_1
tt1663143,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1663143/?ref_=bo_se_r_1
tt1629757,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1629757/?ref_=bo_se_r_1
tt1772341,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1772341/?ref_=bo_se_r_1
tt1907668,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1907668/?ref_=bo_se_r_1
tt1258972,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1258972/?ref_=bo_se_r_1
tt1074638,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1074638/?ref_=bo_se_r_1
tt0443272,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0443272/?ref_=bo_se_r_1
tt1673434,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1673434/?ref_=bo_se_r_1
tt1045658,MPAAR,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt1045658/?ref_=bo_se_r_1
tt1446192,MPAAPG,DreamWorksSee full company information,https://www.boxofficemojo.com/title/tt1446192/?ref_=bo_se_r_1
tt0454876,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0454876/?ref_=bo_se_r_1
tt1234719,MPAAPG-13,FilmDistrictSee full company information,https://www.boxofficemojo.com/title/tt1234719/?ref_=bo_se_r_1
tt0975645,MPAAPG-13,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt0975645/?ref_=bo_se_r_1
tt1764234,MPAAR,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt1764234/?ref_=bo_se_r_1
tt1748227,MPAAR,LD EntertainmentSee full company information,https://www.boxofficemojo.com/title/tt1748227/?ref_=bo_se_r_1
tt1540128,MPAAPG-13,FilmDistrictSee full company information,https://www.boxofficemojo.com/title/tt1540128/?ref_=bo_se_r_1
tt0903624,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0903624/?ref_=bo_se_r_1
tt1694020,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1694020/?ref_=bo_se_r_1
tt0198781,MPAAG ,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt0198781/?ref_=bo_se_r_1
tt1790885,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1790885/?ref_=bo_se_r_1
tt0790724,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0790724/?ref_=bo_se_r_1
tt1758830,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1758830/?ref_=bo_se_r_1
tt1792647,MPAAPG,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1792647/?ref_=bo_se_r_1
tt1649419,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1649419/?ref_=bo_se_r_1
tt1707386,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1707386/?ref_=bo_se_r_1
tt1853728,MPAAR ,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt1853728/?ref_=bo_se_r_1
tt1047540,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1047540/?ref_=bo_se_r_1
tt2091473,MPAAR,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt2091473/?ref_=bo_se_r_1
tt1572315,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1572315/?ref_=bo_se_r_1
tt1321870,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1321870/?ref_=bo_se_r_1
tt2243537,MPAAR,Open Road Films (II)See full company information,https://www.boxofficemojo.com/title/tt2243537/?ref_=bo_se_r_1
tt1235522,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1235522/?ref_=bo_se_r_1
tt1549920,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1549920/?ref_=bo_se_r_1
tt1428538,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1428538/?ref_=bo_se_r_1
tt1904996,MPAAR,FilmDistrictSee full company information,https://www.boxofficemojo.com/title/tt1904996/?ref_=bo_se_r_1
tt1333125,MPAAR ,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt1333125/?ref_=bo_se_r_1
tt1588173,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1588173/?ref_=bo_se_r_1
tt1308729,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1308729/?ref_=bo_se_r_1
tt1389096,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1389096/?ref_=bo_se_r_1
tt2024432,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt2024432/?ref_=bo_se_r_1
tt2053463,MPAAR,Open Road Films (II)See full company information,https://www.boxofficemojo.com/title/tt2053463/?ref_=bo_se_r_1
tt0092099,MPAAPG,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0092099/?ref_=bo_se_r_1
tt1702439,MPAAPG-13,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt1702439/?ref_=bo_se_r_1
tt1606378,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1606378/?ref_=bo_se_r_1
tt1559547,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1559547/?ref_=bo_se_r_1
tt0765446,MPAAPG,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt0765446/?ref_=bo_se_r_1
tt0882977,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt0882977/?ref_=bo_se_r_1
tt2387433,MPAAPG-13,Dimension Films,https://www.boxofficemojo.com/title/tt2387433/?ref_=bo_se_r_1
tt1711425,MPAAR,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt1711425/?ref_=bo_se_r_1
tt2034139,MPAAPG-13,CBS FilmsSee full company information,https://www.boxofficemojo.com/title/tt2034139/?ref_=bo_se_r_1
tt1623205,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1623205/?ref_=bo_se_r_1
tt2101341,MPAAR,FilmDistrictSee full company information,https://www.boxofficemojo.com/title/tt2101341/?ref_=bo_se_r_1
tt2103264,MPAAPG-13,Roadside AttractionsSee full company information,https://www.boxofficemojo.com/title/tt2103264/?ref_=bo_se_r_1
tt1911644,MPAAR,TriStar PicturesSee full company information,https://www.boxofficemojo.com/title/tt1911644/?ref_=bo_se_r_1
tt0790628,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0790628/?ref_=bo_se_r_1
tt2101441,MPAAR,A24See full company information,https://www.boxofficemojo.com/title/tt2101441/?ref_=bo_se_r_1
tt0481499,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0481499/?ref_=bo_se_r_1
tt2302755,MPAAR,FilmDistrictSee full company information,https://www.boxofficemojo.com/title/tt2302755/?ref_=bo_se_r_1
tt1814621,MPAAPG-13,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt1814621/?ref_=bo_se_r_1
tt1583421,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1583421/?ref_=bo_se_r_1
tt2070862,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt2070862/?ref_=bo_se_r_1
tt1517260,MPAAPG-13,Open Road Films (II)See full company information,https://www.boxofficemojo.com/title/tt1517260/?ref_=bo_se_r_1
tt1817273,MPAAR,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt1817273/?ref_=bo_se_r_1
tt1288558,MPAAR,TriStar PicturesSee full company information,https://www.boxofficemojo.com/title/tt1288558/?ref_=bo_se_r_1
tt0107290,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0107290/?ref_=bo_se_r_1
tt1381404,MPAAR,Sony Pictures ClassicsSee full company information,https://www.boxofficemojo.com/title/tt1381404/?ref_=bo_se_r_1
tt0453562,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0453562/?ref_=bo_se_r_1
tt0795461,MPAAPG-13,Dimension Films,https://www.boxofficemojo.com/title/tt0795461/?ref_=bo_se_r_1
tt1483013,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1483013/?ref_=bo_se_r_1
tt1980209,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1980209/?ref_=bo_se_r_1
tt1931435,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1931435/?ref_=bo_se_r_1
tt1935179,MPAAPG-13,Roadside AttractionsSee full company information,https://www.boxofficemojo.com/title/tt1935179/?ref_=bo_se_r_1
tt1300854,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1300854/?ref_=bo_se_r_1
tt1343092,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1343092/?ref_=bo_se_r_1
tt1699755,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1699755/?ref_=bo_se_r_1
tt1408101,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1408101/?ref_=bo_se_r_1
tt2347569,MPAAR,IFC FilmsSee full company information,https://www.boxofficemojo.com/title/tt2347569/?ref_=bo_se_r_1
tt1951261,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1951261/?ref_=bo_se_r_1
tt1905041,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1905041/?ref_=bo_se_r_1
tt0848537,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0848537/?ref_=bo_se_r_1
tt2209418,MPAAR,Sony Pictures ClassicsSee full company information,https://www.boxofficemojo.com/title/tt2209418/?ref_=bo_se_r_1
tt1670345,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1670345/?ref_=bo_se_r_1
tt1815862,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1815862/?ref_=bo_se_r_1
tt2184339,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt2184339/?ref_=bo_se_r_1
tt2234155,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt2234155/?ref_=bo_se_r_1
